Geneid,ddb_pd_005_DDB_PD_005_AMBR_7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_7__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_8__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S10_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S10_RNAseq,ddb_pd_038_DDB_PD_038_AMBR_R7_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S11_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S11_RNA_seq
b0055,5.24225222837902,4.901686037665993,5.3598065304654074,5.543293004642353,4.918447640833883,4.872070733189825,4.852498828875013,5.311789592978505,5.193372085894647,5.035832305648116,5.437650377736414,5.044282697069004,5.325014976684418,5.2969708534628825,5.10702489533611,5.350020354861003,5.205403755410461,5.434412298099003,5.363678796359454,5.249397266218333,4.901144775526775,5.3913807214738085,5.17236727173298,4.949745886264807,5.042458382391726
b0056,5.491387377521624,5.264415988394261,5.479190655873003,5.760456686228383,5.414499717117388,5.58699296207332,5.338771463674073,5.441004952967591,5.724274604664775,5.69235347252766,5.630823636600622,5.518607728245953,5.72487605154125,5.5205256219570655,5.703566796175748,5.524698575642176,5.571483800280738,5.753562071828471,5.914473051713343,5.460394419177857,4.9905671185283875,5.434028432134495,5.662963297363131,5.118343294089808,5.281866049772358
b0057,7.666500756391162,7.722009247034634,8.01939814125257,6.369739964478522,7.264883651268311,7.540728954092024,7.201749332573358,7.144788824431772,7.512144378035697,7.289000303736598,7.13280351149056,7.286237746776547,7.25901083261426,7.1355297545162815,7.451337223312185,7.325451044339353,7.216675659594841,7.366598221656765,7.243392573709114,6.532404397523007,6.21446061493878,6.787669153775335,6.806314363331807,6.745967936086498,7.13734637976602
b0058,5.127602744005764,4.84958319509201,5.103701777309639,5.810120335341304,4.545291531525243,5.47284877977615,4.617315787317371,5.461549630357542,5.3491123719305165,4.788385636834782,5.672454457840607,5.390052448259467,5.018926758471695,5.383297159908599,5.555566307141867,4.994109543480061,5.489974769743862,5.559151264371631,4.84448765713922,5.495630435865589,4.971385873842912,5.134235272182584,5.45135383453328,5.4951623461895664,4.94007216797712
b0059,6.074670432943867,6.0510050099628865,6.071301897610337,6.106841191598765,5.487869667853725,6.187184195388404,5.444706146475014,6.223353687774071,6.111146341886988,5.586961316460292,6.15471109309433,5.951313694422118,5.431495566732623,6.198368515029621,6.039112160302713,5.527584018775964,6.216771588387728,6.267548939060643,5.460502299123598,6.16616517959167,5.777669445822032,4.951444740504864,5.914558085496732,5.846525289298578,5.097243036402606
b0060,4.029311920268708,3.911853654160259,3.773970209407893,4.529269824890565,4.043876809182121,4.635511132829517,3.76991881381863,4.0455375335522925,4.190358184873249,3.647834662523336,4.241641516792348,4.03723048385364,3.8031381675472766,4.0256046708873905,4.0471262994242405,3.867126209684072,4.156327418128882,4.264759073370835,3.66844076162868,3.816111892942465,4.028366556659432,3.410521227190485,3.3920332804066953,3.9357171147215935,3.405794071868142
b0061,0.8497620473047907,2.72485146833752,1.4683026124628205,2.242647378137319,2.915504658242008,3.259451693967223,2.6083773116104862,1.4380067306992537,2.7070736793562498,2.8003574405817173,1.079308300010404,2.3696759640311686,2.8267815300189207,1.7951816532263036,2.8024032583389413,2.845544070031811,1.2977205966345058,3.1895808691606407,2.3349958940303934,0.0,3.314920735031865,2.0621218227238596,1.4272239405365563,3.211674755072934,2.707480342937994
b0062,1.5673189439966213,3.7965067832505652,1.975264831140763,2.156067339693469,3.6819518708492667,3.9351836962176816,3.61285960082178,1.8978784834320326,3.5350965066607913,3.332143402608006,1.919615953093394,3.507777735199963,3.504461771998512,1.9679687207417966,3.8435223103271494,3.51975690454436,2.2222397596141943,3.9372466960516244,3.81900814996148,1.441807135641386,3.9962859651416154,2.641418777533668,0.8337117195406887,3.921070119300037,3.606208601444653
b0063,1.1500212869938753,3.182360125076067,1.1407672833196645,1.3375919440022432,3.6558810688824965,3.16253634162759,3.0719319340395503,0.8913404731488472,3.3292377456980993,3.178850719636888,1.4492092852703433,3.3608987947818627,2.882288025869362,1.3574347604684283,3.690095531283386,3.2287573058086543,1.48037227308295,3.368533793717838,3.7584079847402223,0.7225131446810575,3.2388123500896793,2.8748355959813088,1.2524247929713352,3.6172567718634863,3.4016617444198602
b0064,4.005680582122084,5.500267636869193,4.190260511010751,4.149590892177326,5.918226696662406,5.614345705779892,5.67558292143976,4.433247089297582,5.547727476040173,5.6085575132154055,4.272849353038921,5.496450234743602,5.55811580808898,4.231429923240198,5.557171807318726,5.773637506675584,4.498939817622794,5.684267754469288,5.977416015681851,3.891175668107704,5.474176230561641,4.792834177185045,3.911185724504746,5.359501252221422,5.45304966326564
b0065,4.906187982667135,5.765846022877591,4.923077448482085,5.031032795180841,5.913184836060523,5.975011727656279,5.556536752222278,5.207274077726528,5.810295557788617,5.652613034643237,5.353948477191588,6.053480910950233,5.834603308858931,5.247387192185634,5.9261661333183175,6.02918783583189,5.078626233544199,6.170858632742076,5.996235688426729,4.548678052021844,5.6296719040055,5.68837361159693,4.337104756883597,5.400529566626255,5.6687712662841285
b0066,3.4943875317855584,1.842576756945979,3.2260531090576485,4.096378650653217,1.351416357973484,2.317606477463648,1.9262703178113134,3.359960997074793,2.5249100278095327,1.3696841587360782,3.7214496713141436,2.1283489117891707,2.3350901933238406,3.658672576127567,2.0372203803508495,2.26048194136324,3.680840532838327,2.5101018842420193,2.1546755910929414,3.9785904993321983,3.4693272381881566,2.05740501264956,3.2765749357334264,2.520493951019967,1.9084396285353236
b0067,3.3863378449432098,1.8494578241279553,3.5856110531299916,4.384665716961759,2.2941880209269336,2.7401201378845275,1.417331313978832,4.233197098967931,2.446898246828266,1.971302150867857,4.187035436369437,2.2021408213889626,1.6078753455398966,4.128929002040289,2.542722324081627,1.7505391334527913,4.119513576804187,2.660146066018964,1.9986233185005509,4.155106329261557,2.8854786309709577,2.00055075370054,3.905761423529604,2.966472083342373,2.1268371081443234
b0068,5.215378530626368,3.5701204445560855,5.198632045920891,5.6265275258148515,3.0866319449403266,3.6699071713429037,3.402533838312798,5.523768402555815,3.9940876992966188,3.332404812082061,5.36282962964736,3.758107773039635,3.2176514941824848,5.517254671126966,4.006293740272322,3.4053260361156195,5.318470845347775,4.203430909254324,3.098014890643546,5.52782525169282,4.5590919246139645,3.214706855648999,5.0983263734463495,4.417548729941968,3.2535170476814024
b0069,4.493772218807634,4.627206851060964,4.474242184755832,4.585501907395982,4.273397226823417,4.515208547912183,4.204550232727237,4.356039141510485,4.260846338694728,4.3498863972721855,4.597083675082206,4.341317373215944,4.360661656141797,4.406054417399686,4.290161466621906,4.472835648662805,4.500064427275492,4.618769822814587,4.318026399094161,4.198547459792887,3.5800949186562345,3.729427589851556,4.5167318578370645,4.0327253944290575,4.092829211779381
b4662,7.310259715209221,6.7155485867976505,6.366692581500653,7.8898067265104075,6.774241398300578,5.094289530989809,5.869632702887546,7.182061385567409,7.046696419125863,6.950530611649279,7.496503586047108,7.36160808174355,6.935523424022619,7.53716472521284,6.957677955036785,7.665569185531953,6.848595027320076,7.176891974964617,7.962036370266966,5.166051050261101,7.19673937620995,6.507964842229149,5.600055891842547,6.736560784173468,7.4040940188173785
b0070,3.920227855625823,4.09345780266859,3.5038567594686163,3.97177134116779,4.457737471412549,4.075823925101779,4.372821774856138,3.8976104859444045,4.12688272301418,4.364974811752102,3.781024024583743,4.125615868457493,4.522796922075413,3.8603630300624583,3.8424142334325246,4.56190353948316,3.8237567937660235,4.615507867590417,4.401149116874684,3.8678004300983297,4.014699349527776,3.746436538515676,3.4558050626386625,3.777581764192905,4.127335431851901
b0071,9.683540849845857,8.889996747381979,9.843322375942734,9.536540831666764,9.130504979623414,8.727540071228445,8.869159232500733,9.757432425342973,8.495854060866053,8.885701344093109,9.562687609717097,8.559955441603647,8.821376778008968,9.707807982868603,8.69142733820397,8.879170175103319,9.610632449066925,9.129004472248544,8.959490353894829,9.756514159908866,8.782671700345155,8.66900115262968,9.324030388703981,8.714483606718295,8.915844920877714
b0072,9.704844006500597,8.91855900817652,9.778558942057849,9.672936224418953,9.31349195428323,8.768660656474053,9.09981347853971,9.841297828705025,8.788076068898121,9.019154430933591,9.735218897555091,8.654570809699614,8.953546333438375,9.865235391095135,8.802775116256058,9.000651957850334,9.73066665970693,9.446531645412573,9.21192715150681,9.891098692446086,8.870171108485822,8.565983397242437,9.407157379423749,8.707025003115984,8.981301854756888
b0073,9.410473761077322,8.690658866656076,9.553298317773017,9.662970890989264,9.135356851907742,8.641327816422953,8.786870494188513,9.60625940240717,8.722837392896354,8.830417581668225,9.56753809869233,8.44513023769843,8.764164722763976,9.54571781829522,8.56633432050647,8.835955848190933,9.575443895175303,9.465203769610607,9.00696952925435,9.621644817418908,8.608092985442612,8.332492679419369,9.065913744960138,8.515234918115592,8.78016842808376
b0074,9.60394479449016,9.199817492406673,9.906095391032911,9.261088943150906,9.513097306081331,9.004522049705669,9.170032426723248,9.67623552540173,8.927787114434713,9.250050924225253,9.433370463286966,8.75115116096569,9.127711549021038,9.572933900600248,9.002585027987067,9.191677215643974,9.501691921277935,9.75482566833435,9.331242826650708,9.476245213474128,8.82715996032937,8.928579070784846,9.270103645160418,9.048036972905201,9.360347790457775
b0075,10.604383359869693,10.50170257862255,10.863704267893171,11.893044856399312,11.170432172081306,10.418502366124693,10.716858735283394,10.855878922597064,10.76688829469483,10.840616812293742,10.741790359836402,10.82676538381923,10.950158635272736,10.555467778641018,10.847567994788161,11.487902761230043,10.534046035304176,11.1848616321288,11.165239666374609,10.075751941963798,10.466143718133763,10.595921468407015,9.407198373132669,9.59307423908145,9.737928030450767
b0076,2.8738751035853243,3.3481343540571538,2.887224555303508,1.5022030417725556,3.5309361672915927,2.7856208863629806,3.153501123009933,2.8943436810827654,3.039150009075093,3.520121780683051,2.6046526860947172,3.148404676091511,3.3187331023134146,2.535344985232867,3.573831960274463,3.3383790784923515,2.227344312706795,3.7389821430035943,3.567306475901896,1.3562166986491238,2.9781099770131516,3.526841610131746,2.5284042960673316,3.0665721549539673,3.5305598774451203
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,7.87234294785171,7.459349039406716,7.801787811481241,8.34563164193384,7.989439480901186,7.78084829582151,7.898995346938302,8.006728581475473,7.599915352899757,7.855304603649677,7.995368926649212,7.535059644720454,7.8338599482323605,7.912132217836951,7.654231227410827,7.860580641614559,8.001193910792702,7.717345401287069,7.907656624555355,8.098401222480586,7.181461491413689,7.198933995731704,7.764995350516407,7.090617413828615,7.450304128630462
b0078,8.469963065973259,7.9818071141599845,8.3631769920052,8.312065245877488,8.274364224775134,7.904480196129625,8.173607014842661,8.351644111548605,7.809332763816604,8.061440929912255,8.129308479045559,7.856129750670922,8.093145576155061,8.260459417465944,7.888581312197665,8.108836423912129,8.196584444543538,7.882791310077956,8.26291663227449,8.171417298019932,7.246567841171614,7.361316179182496,8.115883094062132,7.230236489382132,7.574327329345322
b0080,6.620308160810388,7.119116386683811,6.482386449992371,6.7757076322646475,7.2771323408540685,6.983197317258776,7.33288359654135,6.578603503063838,7.056634726964236,7.232970254518231,6.663336563080283,7.21159743823086,7.3358562350901995,6.693529797769711,7.223521753461962,7.452960589998946,6.544464202474134,7.33796923008759,7.460279992330277,6.743800445983825,7.082121582929123,7.127667915817529,6.496685254093225,7.03996515996731,7.18346845774017
b0081,8.440164324482673,8.53933777532015,8.459391338907528,8.37959969383592,7.6739250879558325,8.515663040758986,7.866970251260353,8.210497883094396,8.56353302197262,7.945248424689284,8.171177173943038,8.711966494205306,8.179391633114921,8.087954750953575,8.795175650516875,8.147537989705551,8.17551490516419,8.669218696094914,8.012369524353685,7.597842947724443,8.154134617842125,8.234053445607485,7.631090491326233,7.756973451400723,7.923205149623939
b0082,6.959459858197096,7.0830011981900505,6.860623280351154,7.363120087445402,6.490014663924986,7.409175391299853,6.814746814654556,7.125712992045918,7.351547347173996,6.843008369733625,7.041717849005367,7.481086716877197,6.97257213580232,7.091825558092965,7.620684586257209,6.965410335107217,7.071051044800274,7.632898345076379,7.091279700625611,6.887310104334718,7.562733020029658,7.624839316964538,6.72578772640892,7.084315883558943,7.246545151712616
b0083,6.601497860201913,6.710608412603735,5.9937266248931715,7.1354212393924215,5.8990383273998095,7.097050583244752,6.27716995924677,6.699626707466592,6.9071530817891675,6.408646768619786,6.588647982780422,7.074246788928837,6.7007841937389205,6.549702554379286,7.101930677714874,6.794094883542684,6.53786864067453,7.098464677330448,6.712272283264323,6.419408418116833,7.356011661370854,7.584981861766994,6.174097585230692,6.492738256773191,6.907629271220581
b0084,5.836779196107974,6.0655468165306745,5.759817457330329,6.622436011283493,5.7557524514453,6.273219389757469,5.975106500999971,6.001559187648228,6.459896175781017,5.979979214419526,6.079756745240234,6.6705788708754845,5.905703991629735,5.9715417421467665,6.7223863459309285,6.2460227521799725,5.829988225155787,6.856496723725838,6.17494473965093,5.748825086203959,6.524508197998202,6.455940490571284,5.44575835866679,6.005166354268509,6.217029261716908
b0085,6.47687580277593,6.215107234387535,6.212251421536931,6.786736344552537,5.688875634577902,6.758080003715079,6.02178752496824,6.704933550606231,6.577855134646448,6.047903182421296,6.667969792779195,6.669215816640236,6.090707019092234,6.6219135962504865,6.607275673415419,6.1990499110922785,6.685569242417572,6.684482156154658,6.214455545548066,6.514299433572754,6.639056840465875,6.466980574930946,6.268992681711691,6.174318708874276,6.354013766558913
b0086,6.971371184131808,6.745810566000961,6.978505932128197,7.141464799340864,6.416780482541778,7.033530165557256,6.407890893502305,6.927420553075235,6.758014628099351,6.431278936990486,6.82973445980935,6.74420107909695,6.368420554433822,6.84104506811261,6.752930697596546,6.457857894276156,6.8341949167371165,6.815814360273421,6.338331664909376,6.695641758638331,6.7148942991669065,6.686010692220778,6.669457963115814,6.431131363895252,6.651676209490609
b0087,6.3395455867080495,6.4496985759195145,6.308495837918076,6.487942157013818,5.94693530755103,6.581938164836466,6.134551196277455,6.569726587438989,6.6088223310950704,6.052522873499049,6.514330788624719,6.593927661859093,6.118400001348433,6.54501241528094,6.494533426314503,6.208591689544515,6.4400520149832365,6.584684952371314,6.194547794365141,6.38423521154171,6.362636206652708,6.496614395056491,5.764927685584023,5.923853512467922,6.168715083108316
b0088,6.284959131103536,6.223929292688882,5.99366886036644,6.730716943821905,6.088208420715957,6.58763683179063,6.236819421510254,6.411378027615241,6.529705435915431,6.184468064692416,6.575128048491798,6.59109977618295,6.195611292038329,6.362924831786847,6.517680113539012,6.106786306035664,6.4020541254751135,6.591203199978142,6.182313546422079,6.174432865231065,6.582237395977822,6.377441578000982,6.166401492151711,6.072656865727538,6.298954247586687
b0089,5.75954581156884,5.760430255013654,5.383585410693288,6.364234536573839,5.505535957739935,6.149711322372787,5.927216987453794,6.087500605370606,6.308699429697255,5.975563175474371,6.2176563594467575,6.2995837571280475,6.063369871438086,6.1560950979810105,6.303792079736054,6.102662958130236,6.008101264215142,6.5459309011121665,6.2097782041618865,5.835449595784292,6.20301001811916,6.420703150883617,5.760211972625254,5.8986971392923495,6.1325562064638195
b0090,5.9104765454834745,6.0839306012189684,5.680389062149412,6.582976746984321,5.803191229779008,6.34839664102127,6.0903348600579115,6.325890769355609,6.51963710113003,6.069562100427478,6.253428891421569,6.534156425727721,6.278802803807753,6.244013124645512,6.429124313194925,6.037267018309036,6.290120018872393,6.624710976117872,6.080295426968757,6.192363681713278,6.590460530384614,6.2187081816069,5.664575484265767,5.92050847338911,6.077424542821197
b0091,6.710136370461449,6.517183886842324,6.590984585260321,6.970176207817087,6.258121473092523,6.729899089258862,6.534252054534286,6.806987185344169,6.672228780936346,6.41138532187419,6.87540547224693,6.7953113666147,6.4324403316890875,6.846287064644612,6.788331047037399,6.348094597816216,6.911276225973004,6.830566983518463,6.392008042444532,6.796035435335943,6.740029087044479,6.433932450442578,6.439033407079497,6.302671871744342,6.434417175452388
b0092,7.014132175847113,7.164288375805734,6.981924662207918,7.121195441020989,6.868854451182306,7.3527743911432735,6.99556842858908,7.10934729643255,7.311538402871917,7.132535122596791,7.163056798370982,7.310106320247977,7.120781628309099,7.057660972632157,7.37618039375845,7.226276566532108,7.16636508295624,7.278585383228828,7.221812635107589,6.851200196364214,7.169331454423828,6.940229041188243,6.676331443750446,6.810955569342761,6.924468259457351
b0093,7.135036535078568,7.1801868171232055,6.8277744534521005,7.425444525183264,6.865881198968125,7.2554968175570975,7.103195316176481,7.108220702054073,7.380976827280686,7.158142815955453,7.139729972395381,7.355548738591094,7.119120889480911,7.193875993339469,7.476867239876952,7.2787292020899566,7.253967159511995,7.602576869963804,7.23890734848121,7.078635656113872,7.470456347579946,7.476212775554502,6.99047675270882,7.17250664135831,7.308579827020585
b0094,6.938937469830621,7.008379224370878,6.8697916103224115,7.435443513892024,6.955859219276922,7.154484610104506,7.239932554405033,7.029964721359612,7.132872182496271,6.928014574414966,7.155442521208158,7.28583711763288,6.890922806062974,7.104773808462908,7.170318303350329,6.869577297095787,7.064330808164621,7.412681737566098,7.152234423757642,6.969465182228523,7.447166343930117,7.070951322269418,6.890026290870133,7.095894465120593,7.1233472312169175
b0095,9.190465119681189,9.425661403214741,8.974954491743876,9.098683657499167,9.101004295837905,9.361960393308463,9.177433180900831,9.001634572110557,9.258702239404956,9.176340176037508,9.069710523757095,9.192908631175282,9.12901587907704,9.051532690344661,9.350789856003663,9.188535213526347,9.124426579696456,9.346300971168056,9.238005737909956,9.015127090968994,9.551500653730603,9.151003889937819,8.926713467177187,9.279592149855597,9.292067363606225
b0096,10.266696901967697,10.301682538045215,10.320837679165766,9.924342575192696,10.466805507386434,10.254140351833838,10.36718970725899,10.216127310596935,10.225724661797473,10.564276034086399,10.225109733120034,10.13451750304539,10.534431618962945,10.201087753051976,10.335711986642918,10.677658800904446,10.19974647806626,10.381884641505687,10.671332495773683,9.836715221611184,9.952721740304401,11.015330568000994,10.229345438153896,10.1483537845931,10.66542016299102
b0097,8.082528076663019,7.915867083999074,8.218506680494604,7.960839723188842,8.336303355008168,8.162181743768873,8.165978628182827,8.142937017974601,7.850833100934777,8.166950455809818,8.054553137629295,7.908599087497386,8.15278909613306,7.9672868275553865,7.883416193949599,8.117463768192891,8.121928928947193,7.851906505612774,7.810349611759419,7.615206514010047,7.154951578574463,7.983416232242251,8.180710897011823,7.678497164724944,7.985530588362813
